x,y,ID
0.0803,0.0302,2011249N18133
0.1499,0.0434,2011250N12324
0.767,0.9914,2011250N20266
0.6848,0.1306,2011253N20145
0.0284,0.1282,2011257N19154
0.0584,0.0523,2011263N12323
0.082,0.1741,2011264N13264
0.1885,0.4287,2011265N21088
0.1612,0.0293,2011266N08343
0.1282,0.1067,2011266N13139
0.0661,0.0433,2011267N16111
0.0143,0.0874,2011270N18139
0.9465,0.4873,2011278N12248
0.0259,0.0883,2011279N10257
0.0627,0.4426,2011280N10268
0.1345,0.042,2011282N08136
0.1294,0.0291,2011290N15090
0.0334,0.3008,2011295N13279
0.9525,0.9187,2011302N13062
0.9343,0.7973,2011310N11066
0.4124,0.0282,2011310N29290
0.4652,0.1801,2011311N13111
0.1763,0.7991,2011323N09264
0.0271,0.1487,2011330N06078
0.4526,0.1126,2011336S06098
0.5495,0.1021,2011337S13069
0.5918,0.1346,2011338N06114
0.7591,0.1022,2011344N12117
0.1599,0.1291,2011346N03156
0.997,0.9966,2011352S12157
0.3821,0.0488,2011358S11132
0.0842,0.2889,2011360N09088
0.7516,0.0215,2011361S09095
0.8694,0.0337,2012006S15043
0.8943,0.9998,2012009S12118
0.5097,0.0126,2012010S24049
0.008,0.1619,2012017S10074
0.5577,0.135,2012018S16041
0.7669,0.9968,2012024S15116
0.7594,0.0302,2012032S15141
0.1899,0.9451,2012037S17176
0.3629,0.0575,2012039S14075
0.0162,0.156,2012042S12110
0.9595,0.0707,2012046N08130
0.9006,0.0426,2012056S13057
0.0543,0.0608,2012060S12069
0.0576,0.6319,2012066S10101
0.9615,0.9731,2012070S17112
0.7525,0.0379,2012071S10132
0.3488,0.3649,2012086N10116
0.4172,0.9603,2012092S16166
0.1157,0.0411,2012127S05127
0.0613,0.389,2012135N10255
0.0215,0.1159,2012140N33283
0.9112,0.1098,2012141N11148
0.1304,0.1785,2012142N09262
0.4287,0.0378,2012147N30284
0.8796,0.1256,2012152N12130
0.159,0.0415,2012156S07066
0.0259,0.1176,2012162N06150
0.1472,0.2306,2012166N09269
0.0537,0.4392,2012168N19112
0.1315,0.0233,2012169N29291
0.0144,0.1377,2012176N26272
0.0916,0.0261,2012177N11135
0.1197,0.0819,2012180S11153
0.3101,0.9402,2012186N12255
0.2385,0.5032,2012189N10262
0.1367,0.1893,2012193N12259
0.1008,0.1077,2012196N19144
0.0258,0.0201,2012201N15129
0.0169,0.971,2012209N11131
0.0162,0.044,2012209N25149
0.1915,0.9715,2012215N12313
0.0202,0.0239,2012215N23146
