tid,geometric,kinematic,curvature,indentation,speed,acceleration
1855270N33309,0.9966,0.9895,0.9978,0.8907,0.9889,0.9059
1855308N24311,0.0543,0.1493,0.0416,0.0316,0.1161,0.5149
1856032S17058,0.0559,0.2785,0.0368,0.0815,0.33,0.0633
1856092S16060,0.0801,0.0407,0.0706,0.0615,0.0468,0.0519
1856092S16420,0.1936,0.4388,0.1164,0.2492,0.5453,0.1077
1856221N25277,0.9939,0.1595,0.9969,0.9169,0.1741,0.1043
1856224N14330,0.0945,0.3608,0.0498,0.1289,0.3053,0.831
1856226N11308,0.1633,0.9601,0.1132,0.1939,0.95,0.8655
1856232N33285,0.106,0.4423,0.0617,0.147,0.4865,0.3715
1856235N13302,0.2928,0.0312,0.5751,0.2977,0.0718,0.0232
1856246N35284,0.2052,0.9295,0.1209,0.2816,0.9489,0.1261
1856254N09333,0.9742,0.2777,0.9803,0.8806,0.3408,0.1863
1856266N40308,0.1161,0.9922,0.1103,0.1318,0.9864,0.9928
1856272N11336,0.1704,0.0576,0.1183,0.2003,0.0706,0.1655
1856287N31319,0.1717,0.9516,0.0914,0.2286,0.9582,0.7522
1857021S17059,0.0869,0.1735,0.0532,0.1295,0.2057,0.034
1857032S15066,0.3871,0.1677,0.1285,0.7023,0.195,0.0484
1857039S15066,0.1333,0.2214,0.1103,0.1552,0.206,0.3695
1857174N26274,0.0569,0.1714,0.0602,0.0553,0.1788,0.1474
1857181N34286,0.1928,0.2132,0.116,0.2465,0.2744,0.094
1857185N25277,0.1793,0.1449,0.0532,0.4132,0.172,0.042
1857229N16276,0.0552,0.1887,0.032,0.083,0.2106,0.0958
1857230N10315,0.1988,0.6821,0.1247,0.2562,0.7186,0.4447
1857249N27286,0.4664,0.5994,0.6574,0.4279,0.7195,0.0306
1857251N13300,0.1418,0.0938,0.1112,0.1569,0.1034,0.0851
1857261N16301,0.1521,0.1716,0.1041,0.2761,0.1153,0.8453
1857267N16305,0.1836,0.7083,0.1064,0.2448,0.7799,0.0188
1857279N18282,0.9251,0.1833,0.0305,0.9093,0.2376,0.1511
1857290N32325,0.0815,0.176,0.0977,0.0604,0.1947,0.1076
1857313N17300,0.0908,0.065,0.0538,0.1363,0.0354,0.325
1857335S15062,0.0588,0.1214,0.0574,0.0221,0.1426,0.0439
1857335S15422,0.0517,0.0953,0.0848,0.0401,0.1035,0.0455
1857355S06086,0.0422,0.1922,0.0338,0.038,0.2144,0.078
1858011S09058,0.934,0.1973,0.1082,0.9053,0.2323,0.0348
1858052S12061,0.0886,0.1761,0.1034,0.0406,0.1972,0.0651
1858060S12078,0.1052,0.1034,0.0638,0.1397,0.1079,0.069
1858060S12079,0.048,0.1343,0.0453,0.0128,0.1339,0.1533
1858091S12048,0.1182,0.0867,0.0826,0.1582,0.0773,0.1234
1858091S12408,0.1605,0.2387,0.0962,0.2005,0.318,0.0806
1858162N17283,0.1822,0.4315,0.1219,0.2189,0.5345,0.1593
1858224N27287,0.8227,0.0578,0.0767,0.8419,0.0485,0.1865
1858254N21273,0.1811,0.8612,0.1133,0.4998,0.8839,0.1999
1858257N15325,0.1036,0.0407,0.0507,0.1596,0.048,0.0316
1858260N18319,0.1246,0.3694,0.0463,0.1757,0.4914,0.0274
1858263N25299,0.0651,0.8114,0.0572,0.0318,0.8449,0.1333
1858266N22286,0.1502,0.1057,0.1158,0.1778,0.0811,0.429
1858289N24311,0.174,0.1729,0.0999,0.2271,0.2129,0.05
1858291N21287,0.8785,0.5104,0.9466,0.7456,0.6129,0.0591
1858298N37296,0.2265,0.5533,0.126,0.3094,0.5995,0.3949
1858305S26053,0.1621,0.1175,0.1207,0.1848,0.1419,0.0316
1858319N12280,0.0426,0.2433,0.0369,0.0323,0.2528,0.2081
1858325S25052,0.1428,0.171,0.115,0.1553,0.1966,0.0465
1858345S08093,0.1836,0.1251,0.1256,0.221,0.1759,0.0862
1858345S08094,0.3106,0.0955,0.1246,0.648,0.0974,0.1855
1859021S14077,0.1196,0.1642,0.1125,0.1337,0.2025,0.0594
1859021S14078,0.0782,0.1547,0.0992,0.0218,0.1808,0.034
1859042S32050,0.0802,0.3874,0.0832,0.0575,0.4286,0.1945
1859046S32051,0.1015,0.4988,0.0919,0.2153,0.5573,0.2439
1859060S08057,0.292,0.0367,0.1737,0.61,0.0419,0.022
1859060S09057,0.1424,0.0422,0.1055,0.163,0.0502,0.1465
1859070S05088,0.0938,0.6678,0.1157,0.055,0.7169,0.2121
1859070S05448,0.136,0.1341,0.1185,0.1512,0.2124,0.0679
1859101S10091,0.1177,0.0726,0.0882,0.1509,0.0958,0.0843
1859101S10451,0.1652,0.2859,0.112,0.1971,0.3727,0.1323
1859152S05087,0.1565,0.178,0.1215,0.1748,0.2123,0.0783
1859162S04088,0.1447,0.068,0.1184,0.1532,0.0722,0.0417
1859172N18275,0.1022,0.2741,0.0585,0.1577,0.296,0.2003
1859224N28287,0.0325,0.154,0.0494,0.0052,0.0766,0.9337
1859234N24275,0.0982,0.5792,0.0974,0.0874,0.6396,0.2293
1859236N13337,0.1575,0.1618,0.1141,0.1827,0.2022,0.0479
1859245N17300,0.189,0.3798,0.1227,0.2359,0.4584,0.2084
1859249N11324,0.0643,0.9255,0.046,0.0519,0.9419,0.1336
1859253N21275,0.8951,0.9984,0.0625,0.9022,0.7458,0.9999
1859272N15322,0.4229,0.743,0.0187,0.9839,0.5588,0.9676
1859273N17289,0.1446,0.6018,0.1638,0.3035,0.6982,0.0561
1859277N22287,0.0844,0.4454,0.0354,0.1413,0.471,0.5194
1859284N19293,0.0536,0.1429,0.0449,0.0281,0.1713,0.0262
1859289N25285,0.1167,0.0833,0.1034,0.1363,0.0782,0.1561
1859297N20267,0.238,0.9714,0.0965,0.6638,0.9766,0.4048
1859312N13278,0.0297,0.9957,0.0582,0.3759,0.9874,0.9926
1859335S05090,0.1455,0.0273,0.0842,0.1841,0.0251,0.137
1859335S05091,0.0467,0.0546,0.0703,0.4294,0.0867,0.0308
1859335S14043,0.9942,0.9667,0.9937,0.9344,0.9747,0.485
1860011S13068,0.0811,0.4325,0.1664,0.022,0.5658,0.028
1860011S14067,0.0644,0.0798,0.0532,0.0407,0.1399,0.0379
1860011S15076,0.0879,0.2084,0.1049,0.4848,0.2393,0.0758
1860021S16057,0.0997,0.1869,0.1166,0.1952,0.218,0.035
1860039S17057,0.1022,0.0361,0.0645,0.1377,0.0323,0.0618
1860042S17057,0.0707,0.0861,0.0523,0.0605,0.087,0.0683
1860052S10081,0.0974,0.1981,0.104,0.0663,0.2308,0.049
1860052S12105,0.0683,0.1244,0.0645,0.0325,0.1465,0.0295
1860052S14057,0.1153,0.3147,0.0856,0.539,0.3745,0.0513
1860061S13085,0.0856,0.0377,0.0808,0.0611,0.045,0.039
1860061S13445,0.126,0.2388,0.0998,0.1517,0.3254,0.0781
1860081S14069,0.0973,0.156,0.0794,0.1141,0.1824,0.0439
1860081S14429,0.0845,0.1435,0.0828,0.0573,0.1667,0.0393
1860112S11085,0.1598,0.2091,0.122,0.1851,0.2115,0.4181
1860112S11086,0.1288,0.0969,0.1089,0.155,0.0593,0.3705
1860122S07087,0.1141,0.04,0.1012,0.133,0.0407,0.0387
1860122S07447,0.1338,0.0599,0.1148,0.1567,0.0651,0.0557
1860208N11301,0.1594,0.3435,0.097,0.2049,0.4608,0.0493
1860221N28276,0.2019,0.0675,0.4066,0.2755,0.0809,0.0135
1860227N25311,0.1675,0.3026,0.0825,0.3014,0.3144,0.2967
1860227N26291,0.067,0.6955,0.0436,0.0574,0.7093,0.6584
1860232N25291,0.0713,0.1186,0.0723,0.0621,0.1022,0.3796
1860237N28283,0.2044,0.526,0.1246,0.2654,0.6243,0.0768
1860245N20333,0.7446,0.4944,0.6834,0.799,0.0891,0.9971
1860247N13298,0.1004,0.0243,0.0658,0.1416,0.0518,0.0431
1860252N18284,0.0426,0.1084,0.0344,0.0225,0.1283,0.0279
1860258N14336,0.2684,0.7886,0.1279,0.4732,0.8433,0.0954
1860259N27296,0.0413,0.3058,0.0415,0.0441,0.3348,0.2195
1860262N22294,0.1285,0.1438,0.081,0.157,0.1913,0.1548
1860267N12318,0.0679,0.4044,0.0563,0.0606,0.416,0.3818
1860269N20266,0.5501,0.6156,0.1068,0.7164,0.3117,0.9894
1860289N14290,0.0206,0.6613,0.0362,0.0543,0.3019,0.9685
1860336S08087,0.0879,0.1391,0.1016,0.0612,0.1567,0.0755
1860336S09086,0.0815,0.073,0.1022,0.03,0.0845,0.0352
1861011S17051,0.9367,0.5152,0.9817,0.0364,0.6431,0.0608
1861011S17411,0.1859,0.7757,0.1098,0.2432,0.8326,0.062
1861021S13086,0.9275,0.1569,0.9675,0.6284,0.2268,0.025
1861021S13446,0.1902,0.0655,0.1178,0.2414,0.1092,0.0345
1861039S10077,0.088,0.3173,0.058,0.4848,0.362,0.0961
1861042S10077,0.2972,0.4186,0.0506,0.7745,0.4294,0.3943
1861042S16062,0.0239,0.2159,0.0318,0.3655,0.2512,0.0533
1861046S16062,0.0685,0.123,0.0406,0.0795,0.1391,0.0523
1861052S08069,0.0838,0.0341,0.1116,0.0215,0.0338,0.0532
1861070S11100,0.1772,0.2213,0.578,0.0422,0.2636,0.0777
1861091S07085,0.9922,0.9473,0.9922,0.9185,0.9225,0.976
1861101S09083,0.1124,0.0937,0.0947,0.1363,0.1073,0.0308
1861101S09084,0.0766,0.1055,0.0879,0.0284,0.1223,0.0524
1861185N15303,0.9847,0.0824,0.4753,0.9815,0.0561,0.4168
1861202N37285,0.9742,0.1963,0.9941,0.0131,0.231,0.0476
1861210N15276,0.1643,0.213,0.121,0.1895,0.2935,0.0705
1861221N13316,0.0943,0.4026,0.0905,0.0934,0.4848,0.1341
1861226N21290,0.133,0.017,0.1104,0.1512,0.0179,0.053
1861237N35296,0.8897,0.2479,0.1258,0.8884,0.0208,0.9747
1861254N19314,0.0944,0.6012,0.043,0.1408,0.6841,0.1804
1861255N13337,0.115,0.6543,0.0513,0.1539,0.745,0.253
1861266N20269,0.0714,0.9679,0.086,0.0184,0.9539,0.9738
1861270N29283,0.1679,1.0,0.1018,0.209,0.9993,0.9991
1861275N19299,0.0514,0.0668,0.0229,0.0574,0.0757,0.033
1861277N15320,0.0993,0.1435,0.0538,0.1466,0.1512,0.3559
1861279N20314,0.1452,0.7864,0.0629,0.2047,0.7924,0.5564
1861290N25292,0.0367,0.065,0.029,0.0154,0.0568,0.1559
1861304N25267,0.1165,0.8544,0.0607,0.1577,0.8881,0.2426
1861305N26278,0.146,0.9534,0.1232,0.167,0.9548,0.6169
1861305S10085,0.1359,0.07,0.1209,0.1522,0.1029,0.0708
1861315S10085,0.0841,0.128,0.1094,0.025,0.1934,0.0341
1861355S05087,0.074,0.1218,0.0815,0.051,0.1385,0.0415
1861355S06087,0.0756,0.0969,0.0929,0.02,0.0872,0.1722
1861355S11068,0.9129,0.2544,0.0521,0.8985,0.2964,0.0625
1862001S12081,0.948,0.2867,0.0484,0.9383,0.3489,0.0208
1862001S12104,0.0846,0.975,0.1293,0.0309,0.3989,0.9997
1862001S13103,0.0575,0.4735,0.0972,0.0173,0.4245,0.8135
1862011S21051,0.9967,0.328,0.9909,0.9734,0.367,0.153
1862021S12055,0.9889,0.1371,0.9897,0.937,0.1566,0.0471
1862052S08080,0.0549,0.0981,0.052,0.0224,0.1111,0.0455
1862052S23092,0.087,0.1486,0.1075,0.0318,0.2158,0.0454
1862060S19101,0.0719,0.4295,0.0848,0.4749,0.4033,0.5773
1862070S15063,0.9914,0.7275,0.9919,0.9244,0.742,0.8019
1862080S09082,0.0812,0.1579,0.1039,0.024,0.1866,0.0304
1862080S09442,0.095,0.1174,0.1018,0.0575,0.1391,0.0277
1862147N28285,0.1417,0.4388,0.1057,0.1657,0.4563,0.4486
1862166N32284,0.1205,0.2026,0.1015,0.1446,0.2406,0.0318
1862189N28275,0.1273,0.2587,0.119,0.1375,0.2926,0.1204
1862198N27264,0.1012,0.3349,0.0842,0.3036,0.3948,0.0648
1862229N24294,0.0658,0.7689,0.0468,0.0523,0.8193,0.1816
1862237N24265,0.2482,0.2242,0.1277,0.3859,0.2864,0.0649
1862247N15326,0.0286,0.2392,0.0238,0.2774,0.376,0.0308
1862251N15325,0.1481,0.4366,0.0673,0.1732,0.5572,0.095
1862255N26286,0.0999,0.0822,0.0624,0.1359,0.0832,0.0483
1862274S04058,0.0956,0.1941,0.1078,0.0604,0.2218,0.1002
1862275N12308,0.0667,0.9784,0.0604,0.1153,0.9234,0.9839
1862284S04059,0.088,0.1944,0.1018,0.0501,0.2224,0.0615
1862287N33290,0.1332,0.0892,0.0905,0.1593,0.1124,0.1605
1862305S12062,0.1291,0.0207,0.0579,0.1771,0.0412,0.0311
1862315S12062,0.0483,0.0764,0.0456,0.0144,0.1132,0.0881
1862326N11280,0.9956,1.0,0.9968,0.7631,0.9494,1.0
1862345S07089,0.1135,0.2176,0.085,0.1413,0.2452,0.1245
1862345S07090,0.0999,0.1765,0.0754,0.1327,0.2131,0.0612
1863011S11055,0.0522,0.1222,0.0536,0.0129,0.1376,0.043
1863011S12055,0.1214,0.1103,0.07,0.1537,0.1295,0.0308
1863032S12059,0.0762,0.0534,0.0516,0.0768,0.0589,0.0252
1863032S13061,0.098,0.2916,0.0906,0.1814,0.3545,0.0375
1863032S14058,0.127,0.0193,0.0674,0.1634,0.0317,0.0745
1863039S13061,0.1125,0.3021,0.1023,0.1853,0.3476,0.0935
1863042S15073,0.0951,0.0838,0.0639,0.1362,0.1452,0.069
1863046S15073,0.1014,0.2461,0.0737,0.1402,0.3382,0.1061
1863111S13081,0.9868,0.9883,0.9857,0.915,0.987,0.9623
1863121S07089,0.1091,0.2279,0.0316,0.4297,0.2991,0.0205
1863141S07089,0.2212,0.1743,0.0671,0.4344,0.2285,0.0196
1863145N27272,0.1236,0.7643,0.0463,0.4049,0.7638,0.6996
1863217N35284,0.1371,0.8586,0.0842,0.1744,0.8182,0.913
1863220N38309,0.151,0.3071,0.1112,0.1696,0.323,0.3535
1863228N26299,0.0756,0.9206,0.0541,0.0648,0.8746,0.9551
1863230N39302,0.1765,0.5107,0.1186,0.2187,0.6005,0.1573
1863231N27293,0.1213,0.2132,0.0532,0.1694,0.3289,0.0426
1863239N31281,0.055,0.5735,0.075,0.3301,0.5064,0.9689
1863248N11308,0.9749,0.2847,0.0858,0.9756,0.096,0.9675
1863255N15300,0.0794,0.2832,0.041,0.1093,0.4006,0.0416
1863262N23264,0.1083,0.3055,0.0776,0.4116,0.3677,0.0497
1863270N21267,0.0249,0.6884,0.0478,0.0119,0.2633,0.9772
1863270N31290,0.9961,0.9893,0.9955,0.3063,0.9561,0.9966
1863279N21300,0.086,0.2116,0.0973,0.0457,0.2538,0.0297
1863305S12086,0.1498,0.2681,0.1148,0.1711,0.2005,0.7025
1863325S12086,0.1172,0.1494,0.1115,0.1332,0.1438,0.2103
1863335S17067,0.989,0.9302,0.9909,0.9,0.9125,0.9306
1864011S06081,0.0677,0.1142,0.0763,0.0344,0.1241,0.0734
1864011S07080,0.0703,0.0764,0.0763,0.0245,0.1109,0.0452
1864052S14079,0.9453,0.0752,0.1133,0.933,0.0918,0.0397
1864052S15067,0.9402,0.0393,0.1071,0.923,0.0544,0.0186
1864102S07069,0.9823,0.9876,0.9813,0.8905,0.9851,0.9614
1864112S09075,0.107,0.0955,0.0837,0.1359,0.1094,0.0336
1864112S10075,0.078,0.0797,0.0914,0.0267,0.0862,0.0364
1864197N35285,0.9408,0.9929,0.9542,0.8099,0.9923,0.9539
1864206N32286,0.0764,0.5624,0.0773,0.0382,0.6411,0.1094
1864239N15306,0.8923,0.375,0.0837,0.8968,0.3513,0.7803
1864240N33319,0.5724,0.4444,0.5954,0.628,0.4984,0.2482
1864243N15338,0.033,0.1556,0.0608,0.0811,0.1707,0.0942
1864246N17315,0.487,0.0714,0.6632,0.487,0.06,0.1916
1864283N18290,0.1218,0.9929,0.0915,0.1585,0.9913,0.6851
1864294N15326,0.0438,0.2503,0.0323,0.0249,0.305,0.2206
1864296N29288,0.1363,0.5699,0.0775,0.1786,0.6532,0.0784
1865011S14057,0.1474,0.1757,0.1167,0.1586,0.1878,0.1982
1865011S14058,0.133,0.1376,0.1327,0.4173,0.1596,0.0521
1865021S32056,0.0793,0.2837,0.0901,0.0507,0.2982,0.2229
1865021S32057,0.1479,0.3852,0.1204,0.1602,0.3941,0.4057
1865042S12095,0.1522,0.1295,0.1171,0.1727,0.2003,0.0796
1865046S12094,0.1502,0.0253,0.1167,0.1652,0.0586,0.0317
1865052S13058,0.0891,0.0853,0.121,0.4448,0.1335,0.0274
1865080S11085,0.0665,0.0953,0.0655,0.0273,0.1039,0.1067
1865080S11086,0.0652,0.1499,0.0555,0.0562,0.1754,0.0639
1865101S09076,0.1218,0.1192,0.1082,0.1449,0.0998,0.2413
1865232N30282,0.0999,0.1348,0.1094,0.0718,0.1421,0.0822
1865239N24282,0.2927,0.2349,0.1201,0.4299,0.2697,0.0759
1865247N13318,0.0913,0.2792,0.0654,0.1137,0.3589,0.1522
1865252N15319,0.076,0.9451,0.0262,0.1322,0.9214,0.9368
1865267N20287,0.0642,0.0942,0.0719,0.0451,0.1004,0.0987
1865274N20278,0.0777,0.9224,0.067,0.0492,0.9271,0.4204
1865282N19289,0.0849,0.9565,0.1006,0.0436,0.9594,0.2799
1865287N11303,0.1463,0.7699,0.0687,0.1865,0.1916,0.9956
1865297N28280,0.0778,0.9973,0.0581,0.0981,0.9975,0.4709
1865335S13061,0.9915,0.9453,0.9922,0.9096,0.9308,0.9423
1866001S13066,0.4883,0.3011,0.067,0.8222,0.3438,0.0974
1866032S19072,0.0725,0.1083,0.1098,0.4079,0.1874,0.0306
1866032S20072,0.1992,0.1946,0.1217,0.2616,0.2559,0.1612
1866060S13091,0.991,0.3019,0.9855,0.9648,0.3557,0.0607
1866080S14080,0.9977,0.2272,0.9942,0.9666,0.2659,0.0399
1866091S11082,0.9998,0.4484,0.9995,0.9895,0.5264,0.0384
1866101S07089,0.9723,0.2574,0.1362,0.9542,0.3073,0.0619
1866101S13073,0.9969,0.2683,0.988,0.9792,0.3149,0.0774
1866101S14051,0.1095,0.0754,0.0927,0.1331,0.0523,0.2486
1866101S15051,0.1765,0.0367,0.1195,0.226,0.0395,0.1053
1866101S16054,0.9978,0.4514,0.974,0.9903,0.5195,0.0792
1866101S16060,0.9883,0.2205,0.7255,0.9751,0.2618,0.0524
1866153N29270,1.0,0.7792,0.9931,0.9997,0.8439,0.2308
1866193N27271,0.1003,0.2846,0.0649,0.1428,0.3058,0.2583
1866225N14298,0.1898,0.8397,0.1223,0.2376,0.8828,0.0443
1866229N20271,0.1249,0.1124,0.1034,0.1433,0.1143,0.1091
1866242N14307,0.0554,0.1997,0.0223,0.0752,0.2003,0.6534
1866247N33292,0.183,0.4548,0.1061,0.2367,0.5346,0.1434
1866260N12333,0.0226,0.0265,0.0449,0.1131,0.026,0.0404
1866263N36292,0.0714,0.0156,0.1034,0.0216,0.016,0.139
1866264N11342,0.9458,0.258,0.7187,0.9239,0.3881,0.0231
1866270N25284,0.1602,0.8684,0.0711,0.2267,0.8992,0.0848
1866295N28326,0.1902,0.4872,0.0619,0.6216,0.6197,0.0417
1866302N33285,0.9971,0.9742,0.9946,0.952,0.9602,0.9898
1866305S09073,0.9885,0.1659,0.9912,0.9076,0.1736,0.2171
1867011S11072,0.9242,0.1221,0.1716,0.8818,0.1463,0.015
1867032S15081,0.4279,0.1695,0.1418,0.705,0.2037,0.0451
1867032S15441,0.1557,0.0927,0.1226,0.1673,0.0977,0.0669
1867042S15071,0.0839,0.2445,0.0944,0.0523,0.2967,0.0355
1867046S15071,0.0932,0.2929,0.0931,0.0756,0.3479,0.0626
1867121S13069,0.1232,0.1636,0.1042,0.1406,0.1975,0.0306
1867121S13070,0.0803,0.186,0.0887,0.0552,0.2206,0.0381
1867172N28280,0.0838,0.2359,0.0861,0.043,0.2385,0.3557
1867200N19268,0.1031,0.2414,0.1161,0.0677,0.1568,0.7681
1867209N18303,0.0546,0.8405,0.0371,0.3464,0.8772,0.1446
1867223N24278,0.0934,0.0308,0.0464,0.5239,0.0415,0.0472
1867242N12333,0.8661,0.8646,0.9739,0.5277,0.8158,0.8913
1867243N31288,0.0644,0.0553,0.0709,0.1948,0.0898,0.0424
1867243N33283,0.1245,0.4256,0.1019,0.1489,0.3965,0.571
1867247N12340,0.0896,0.712,0.0485,0.1107,0.7875,0.0451
1867259N27269,0.1122,0.2246,0.0929,0.1369,0.2117,0.351
1867268N18278,0.9721,0.0848,0.4678,0.9661,0.0803,0.1146
1867268N30303,0.0346,0.0851,0.0226,0.024,0.1047,0.0189
1867270N36291,0.7279,0.443,0.9503,0.0272,0.5423,0.196
1867272N30286,0.1426,0.0896,0.0989,0.1685,0.0651,0.2491
1867281N14301,0.1033,0.3709,0.0985,0.1134,0.2289,0.9485
1867300N19310,0.0682,0.1252,0.0742,0.3328,0.1743,0.1017
1867345S19059,0.1967,0.3896,0.0846,0.5999,0.4631,0.0648
1868001S17055,0.0724,0.1596,0.0738,0.0409,0.1415,0.4506
1868001S18055,0.1478,0.0213,0.0972,0.1798,0.0279,0.0675
1868011S17062,0.7999,0.134,0.0567,0.917,0.1496,0.0689
1868032S17081,0.1189,0.0322,0.1095,0.6419,0.0282,0.0637
1868032S17441,0.1283,0.0322,0.1178,0.1431,0.0389,0.0368
1868071S15066,0.0527,0.1418,0.0558,0.0163,0.1628,0.0537
1868071S15426,0.0647,0.1259,0.0624,0.0282,0.1378,0.0601
1868161N30281,0.0667,0.0741,0.0925,0.0201,0.0976,0.0849
1868193N13303,0.172,0.4776,0.1141,0.2143,0.4989,0.4966
1868240N16327,0.0683,0.9535,0.0436,0.0552,0.9149,0.9781
1868250N31323,0.1635,0.4619,0.5912,0.072,0.655,0.049
1868275N27265,0.946,0.8784,0.6304,0.9119,0.9056,0.0457
1868278N14280,0.4432,0.2636,0.7371,0.3878,0.2844,0.2372
1868288N16291,0.141,0.9617,0.0744,0.1862,0.971,0.1166
1868289N26287,0.1638,0.092,0.119,0.1882,0.1119,0.1516
1868304N27304,0.742,0.0964,0.9025,0.1569,0.1109,0.0308
1868306S08077,0.1178,0.1684,0.1125,0.1343,0.1881,0.0961
1868316S08077,0.0874,0.1534,0.0977,0.0582,0.1728,0.0559
1869021S21053,0.9435,0.418,0.1271,0.9452,0.4351,0.3606
1869039S19053,0.1241,0.176,0.1078,0.1447,0.2079,0.0655
1869042S18054,0.06,0.2071,0.0985,0.3778,0.2355,0.0849
1869042S20072,0.061,0.0983,0.0917,0.4025,0.1422,0.0552
1869046S20071,0.0852,0.7425,0.097,0.0441,0.7728,0.4845
1869052S19084,0.8439,0.5396,0.9104,0.7228,0.6328,0.186
1869091S11073,0.0492,0.897,0.1051,0.0835,0.9395,0.137
1869091S11433,0.1441,0.9718,0.1005,0.1698,0.9747,0.756
1869222N30285,0.0733,0.2542,0.0832,0.0249,0.3051,0.0395
1869224N41313,0.9961,0.6219,0.9955,0.2935,0.6581,0.468
1869226N20276,0.123,0.0667,0.099,0.1443,0.085,0.0267
1869239N33313,0.996,0.197,0.9955,0.1802,0.2292,0.1562
1869239N34314,0.0856,0.2585,0.0733,0.0758,0.3068,0.0673
1869244N28287,0.2057,0.3564,0.1201,0.2728,0.4041,0.3421
1869245N20288,0.9954,0.8246,0.9892,0.9572,0.7907,0.9088
1869247N26271,0.0786,0.0467,0.0613,0.0793,0.046,0.0989
1869251N18326,0.1014,0.1286,0.0476,0.1522,0.2456,0.0318
1869253N10328,0.4658,0.9989,0.0592,0.8013,0.9958,0.9977
1869270N18308,0.0786,0.6843,0.0764,0.0486,0.673,0.8284
1869276N13300,0.2257,0.4585,0.1263,0.3084,0.5694,0.0503
1869305S06092,0.9842,0.1642,0.9761,0.907,0.1057,0.915
1869345S18073,0.1111,0.0702,0.128,0.393,0.0843,0.0338
1869345S18074,0.0937,0.0376,0.1138,0.0395,0.0312,0.0602
1870001S32049,0.182,0.2258,0.1233,0.2189,0.3056,0.0742
1870021S10057,0.2703,0.2492,0.1233,0.5817,0.2053,0.8477
1870021S11056,0.167,0.0491,0.122,0.1928,0.0496,0.1596
1870042S15066,0.1012,0.0995,0.1085,0.0738,0.1175,0.0352
1870046S16066,0.0988,0.0551,0.1105,0.0605,0.0493,0.0841
1870052S20109,0.0806,0.258,0.0727,0.4248,0.3051,0.0835
1870101S07108,0.9852,0.9952,0.9841,0.9068,0.9932,0.9933
1870101S09087,0.0559,0.1295,0.0434,0.0335,0.1496,0.0503
1870101S09447,0.0853,0.1289,0.0434,0.1331,0.1584,0.0284
1870211N28272,0.1579,0.2683,0.1197,0.1812,0.2517,0.4564
1870238N14310,0.1412,0.0545,0.0223,0.5041,0.076,0.09
1870242N13338,0.9497,0.1834,0.7392,0.9078,0.2283,0.1799
1870252N13315,0.1359,0.9407,0.0349,0.1937,0.9602,0.0591
1870260N30292,0.1255,0.9962,0.0677,0.1688,0.9972,0.0956
1870264N11332,0.09,0.4079,0.0342,0.1492,0.5566,0.1961
1870278N18286,0.077,0.9101,0.0578,0.4492,0.9174,0.4102
1870280N10331,0.0895,0.9975,0.0442,0.1302,0.9965,0.8821
1870290N15279,0.9223,0.0874,0.0438,0.916,0.1513,0.0574
1870296N20288,0.4254,0.4458,0.0943,0.7568,0.4953,0.3406
1870297N12331,0.2274,0.4966,0.1246,0.3199,0.5984,0.1788
1870300N14283,0.9846,0.1762,0.9964,0.6339,0.1929,0.169
1870310N28324,0.7393,0.3649,0.9733,0.1167,0.3131,0.8917
1870324N19317,0.9242,0.884,0.0371,0.9166,0.8865,0.7588
1871001S12089,0.0659,0.2085,0.0637,0.4416,0.2448,0.0707
1871001S16061,0.0373,0.1623,0.0465,0.3765,0.1647,0.1274
1871021S09087,0.0818,0.2319,0.0981,0.2915,0.2705,0.0591
1871052S11095,0.0828,0.2001,0.1088,0.0192,0.2394,0.0359
1871080S15108,0.9874,0.1636,0.9889,0.8969,0.1652,0.2103
1871080S16068,0.9893,0.1845,0.9915,0.9092,0.1725,0.4375
1871152N24279,0.9964,0.5377,0.9995,0.7186,0.3259,0.9627
1871182S04095,0.1054,0.0929,0.0719,0.1372,0.0989,0.0564
1871192S04095,0.0692,0.125,0.0848,0.0322,0.1447,0.0593
1871224N26291,0.8651,0.1856,0.9431,0.5453,0.1806,0.2278
1871228N31312,0.1247,0.1325,0.115,0.1419,0.156,0.0413
1871229N11329,0.954,0.4121,0.3673,0.9418,0.309,0.9193
1871237N18325,0.0767,0.0787,0.0518,0.4955,0.0826,0.0951
1871239N24298,0.3148,0.6705,0.0427,0.7486,0.3853,0.9694
1871243N19317,0.0857,0.0844,0.0421,0.1282,0.0926,0.0469
1871247N28277,0.9979,0.4355,0.9993,0.7409,0.4536,0.5554
1871249N16318,0.1156,0.2068,0.0426,0.1707,0.3278,0.0242
1871259N17273,1.0,0.9972,1.0,0.2037,0.9981,0.7935
1871266N11315,0.1041,0.0697,0.0437,0.1507,0.1224,0.0282
1871271N19269,0.9889,0.1012,0.9794,0.9436,0.0918,0.2465
1871276N11281,0.1521,0.358,0.1099,0.1769,0.3586,0.4559
1871278N11329,0.1168,0.6945,0.0933,0.5986,0.7817,0.0509
1871283N23302,0.1629,0.9921,0.0528,0.2533,0.9916,0.8859
1871289N15294,0.1518,0.8497,0.0834,0.1966,0.8758,0.4878
1871305S04100,0.1238,0.119,0.111,0.1379,0.127,0.0777
1871305S04460,0.1493,0.2106,0.1189,0.1617,0.2121,0.2859
1872021S18054,0.0583,0.1888,0.0497,0.0278,0.2308,0.0341
1872021S19053,0.1236,0.0635,0.0595,0.1647,0.0803,0.1084
